Fecha,Set-Point,Distancia
13/08/2022 10:27:14 a. m. , 15 , 15 
13/08/2022 10:27:14 a. m. , 15 , 16 
13/08/2022 10:27:14 a. m. , 15 , 15 
13/08/2022 10:27:14 a. m. , 15 , 15 
13/08/2022 10:27:14 a. m. , 15 , 15 
13/08/2022 10:27:14 a. m. , 15 , 15 
13/08/2022 10:27:14 a. m. , 15 , 16 
13/08/2022 10:27:14 a. m. , 15 , 16 
13/08/2022 10:27:14 a. m. , 15 , 16 
13/08/2022 10:27:14 a. m. , 15 , 15 
13/08/2022 10:27:14 a. m. , 15 , 15 
13/08/2022 10:27:14 a. m. , 15 , 15 
13/08/2022 10:27:14 a. m. , 15 , 16 
13/08/2022 10:27:15 a. m. , 15 , 16 
13/08/2022 10:27:15 a. m. , 15 , 16 
13/08/2022 10:27:15 a. m. , 15 , 16 
13/08/2022 10:27:15 a. m. , 15 , 16 
13/08/2022 10:27:15 a. m. , 15 , 16 
13/08/2022 10:27:15 a. m. , 15 , 15 
13/08/2022 10:27:15 a. m. , 15 , 15 
13/08/2022 10:27:15 a. m. , 15 , 15 
13/08/2022 10:27:15 a. m. , 15 , 14 
13/08/2022 10:27:15 a. m. , 15 , 15 
13/08/2022 10:27:15 a. m. , 15 , 15 
13/08/2022 10:27:15 a. m. , 15 , 15 
13/08/2022 10:27:15 a. m. , 15 , 15 
13/08/2022 10:27:15 a. m. , 15 , 16 
13/08/2022 10:27:15 a. m. , 15 , 16 
13/08/2022 10:27:15 a. m. , 15 , 15 
13/08/2022 10:27:15 a. m. , 15 , 15 
13/08/2022 10:27:15 a. m. , 15 , 15 
13/08/2022 10:27:15 a. m. , 15 , 15 
13/08/2022 10:27:15 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:16 a. m. , 15 , 15 
13/08/2022 10:27:17 a. m. , 15 , 15 
13/08/2022 10:27:17 a. m. , 15 , 15 
13/08/2022 10:27:17 a. m. , 15 , 15 
13/08/2022 10:27:17 a. m. , 15 , 15 
13/08/2022 10:27:17 a. m. , 15 , 15 
13/08/2022 10:27:17 a. m. , 15 , 15 
13/08/2022 10:27:17 a. m. , 15 , 15 
13/08/2022 10:27:17 a. m. , 15 , 15 
13/08/2022 10:27:17 a. m. , 15 , 15 
13/08/2022 10:27:17 a. m. , 15 , 15 
13/08/2022 10:27:17 a. m. , 15 , 15 
13/08/2022 10:27:17 a. m. , 15 , 15 
13/08/2022 10:27:17 a. m. , 15 , 15 
13/08/2022 10:27:17 a. m. , 15 , 15 
13/08/2022 10:27:17 a. m. , 20 , 15 
13/08/2022 10:27:17 a. m. , 20 , 15 
13/08/2022 10:27:17 a. m. , 20 , 15 
13/08/2022 10:27:17 a. m. , 20 , 15 
13/08/2022 10:27:17 a. m. , 20 , 15 
13/08/2022 10:27:17 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:18 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:19 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:20 a. m. , 20 , 15 
13/08/2022 10:27:21 a. m. , 20 , 15 
13/08/2022 10:27:21 a. m. , 20 , 15 
13/08/2022 10:27:21 a. m. , 20 , 15 
13/08/2022 10:27:21 a. m. , 20 , 15 
13/08/2022 10:27:21 a. m. , 20 , 15 
13/08/2022 10:27:21 a. m. , 20 , 15 
13/08/2022 10:27:21 a. m. , 20 , 15 
13/08/2022 10:27:21 a. m. , 20 , 15 
13/08/2022 10:27:21 a. m. , 20 , 15 
13/08/2022 10:27:21 a. m. , 20 , 15 
13/08/2022 10:27:21 a. m. , 20 , 15 
13/08/2022 10:27:21 a. m. , 20 , 16 
13/08/2022 10:27:21 a. m. , 20 , 16 
13/08/2022 10:27:21 a. m. , 20 , 16 
13/08/2022 10:27:21 a. m. , 20 , 16 
13/08/2022 10:27:21 a. m. , 20 , 17 
13/08/2022 10:27:21 a. m. , 20 , 16 
13/08/2022 10:27:21 a. m. , 20 , 18 
13/08/2022 10:27:21 a. m. , 20 , 17 
13/08/2022 10:27:21 a. m. , 20 , 18 
13/08/2022 10:27:22 a. m. , 20 , 17 
13/08/2022 10:27:22 a. m. , 20 , 18 
13/08/2022 10:27:22 a. m. , 20 , 18 
13/08/2022 10:27:22 a. m. , 20 , 19 
13/08/2022 10:27:22 a. m. , 20 , 19 
13/08/2022 10:27:22 a. m. , 20 , 19 
13/08/2022 10:27:22 a. m. , 20 , 20 
13/08/2022 10:27:22 a. m. , 20 , 19 
13/08/2022 10:27:22 a. m. , 20 , 20 
13/08/2022 10:27:22 a. m. , 20 , 20 
13/08/2022 10:27:22 a. m. , 20 , 21 
13/08/2022 10:27:22 a. m. , 20 , 20 
13/08/2022 10:27:22 a. m. , 20 , 20 
13/08/2022 10:27:22 a. m. , 20 , 21 
13/08/2022 10:27:22 a. m. , 20 , 20 
13/08/2022 10:27:22 a. m. , 20 , 20 
13/08/2022 10:27:22 a. m. , 20 , 21 
13/08/2022 10:27:22 a. m. , 20 , 21 
13/08/2022 10:27:22 a. m. , 20 , 21 
13/08/2022 10:27:22 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 22 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 22 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:23 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 22 
13/08/2022 10:27:24 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 22 
13/08/2022 10:27:24 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 21 
13/08/2022 10:27:24 a. m. , 20 , 22 
13/08/2022 10:27:24 a. m. , 20 , 22 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:25 a. m. , 20 , 22 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:25 a. m. , 20 , 22 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:25 a. m. , 20 , 22 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:25 a. m. , 20 , 21 
13/08/2022 10:27:26 a. m. , 20 , 21 
13/08/2022 10:27:26 a. m. , 20 , 21 
13/08/2022 10:27:26 a. m. , 20 , 21 
13/08/2022 10:27:26 a. m. , 20 , 21 
13/08/2022 10:27:26 a. m. , 20 , 21 
13/08/2022 10:27:26 a. m. , 20 , 21 
13/08/2022 10:27:26 a. m. , 20 , 22 
13/08/2022 10:27:26 a. m. , 20 , 22 
13/08/2022 10:27:26 a. m. , 20 , 21 
13/08/2022 10:27:26 a. m. , 20 , 21 
13/08/2022 10:27:26 a. m. , 20 , 21 
13/08/2022 10:27:26 a. m. , 20 , 21 
13/08/2022 10:27:26 a. m. , 20 , 21 
13/08/2022 10:27:26 a. m. , 20 , 21 
13/08/2022 10:27:26 a. m. , 20 , 21 
13/08/2022 10:27:26 a. m. , 20 , 21 
13/08/2022 10:27:26 a. m. , 20 , 21 
13/08/2022 10:27:26 a. m. , 20 , 22 
13/08/2022 10:27:26 a. m. , 20 , 22 
13/08/2022 10:27:26 a. m. , 20 , 22 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 22 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:27 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:28 a. m. , 20 , 21 
13/08/2022 10:27:29 a. m. , 20 , 21 
13/08/2022 10:27:29 a. m. , 20 , 21 
13/08/2022 10:27:29 a. m. , 20 , 21 
13/08/2022 10:27:29 a. m. , 20 , 22 
13/08/2022 10:27:29 a. m. , 20 , 22 
13/08/2022 10:27:29 a. m. , 20 , 22 
13/08/2022 10:27:29 a. m. , 20 , 22 
13/08/2022 10:27:29 a. m. , 20 , 21 
13/08/2022 10:27:29 a. m. , 20 , 21 
13/08/2022 10:27:29 a. m. , 20 , 21 
13/08/2022 10:27:29 a. m. , 20 , 21 
13/08/2022 10:27:29 a. m. , 20 , 20 
13/08/2022 10:27:29 a. m. , 20 , 21 
13/08/2022 10:27:29 a. m. , 20 , 20 
13/08/2022 10:27:29 a. m. , 20 , 21 
13/08/2022 10:27:29 a. m. , 20 , 19 
13/08/2022 10:27:29 a. m. , 20 , 20 
13/08/2022 10:27:29 a. m. , 20 , 20 
13/08/2022 10:27:29 a. m. , 20 , 19 
13/08/2022 10:27:29 a. m. , 20 , 19 
13/08/2022 10:27:30 a. m. , 20 , 19 
13/08/2022 10:27:30 a. m. , 20 , 19 
13/08/2022 10:27:30 a. m. , 20 , 18 
13/08/2022 10:27:30 a. m. , 20 , 17 
13/08/2022 10:27:30 a. m. , 20 , 17 
13/08/2022 10:27:30 a. m. , 20 , 16 
13/08/2022 10:27:30 a. m. , 20 , 16 
13/08/2022 10:27:30 a. m. , 20 , 15 
13/08/2022 10:27:30 a. m. , 20 , 15 
13/08/2022 10:27:30 a. m. , 20 , 15 
13/08/2022 10:27:30 a. m. , 20 , 15 
13/08/2022 10:27:30 a. m. , 20 , 15 
13/08/2022 10:27:30 a. m. , 20 , 14 
13/08/2022 10:27:30 a. m. , 20 , 15 
13/08/2022 10:27:30 a. m. , 20 , 14 
13/08/2022 10:27:30 a. m. , 20 , 14 
13/08/2022 10:27:30 a. m. , 20 , 14 
13/08/2022 10:27:30 a. m. , 20 , 14 
13/08/2022 10:27:30 a. m. , 20 , 14 
13/08/2022 10:27:30 a. m. , 20 , 15 
13/08/2022 10:27:31 a. m. , 20 , 14 
13/08/2022 10:27:31 a. m. , 20 , 15 
13/08/2022 10:27:31 a. m. , 20 , 14 
13/08/2022 10:27:31 a. m. , 20 , 15 
13/08/2022 10:27:31 a. m. , 20 , 16 
13/08/2022 10:27:31 a. m. , 20 , 16 
13/08/2022 10:27:31 a. m. , 20 , 16 
13/08/2022 10:27:31 a. m. , 20 , 17 
13/08/2022 10:27:31 a. m. , 20 , 17 
13/08/2022 10:27:31 a. m. , 20 , 18 
13/08/2022 10:27:31 a. m. , 20 , 19 
13/08/2022 10:27:31 a. m. , 20 , 19 
13/08/2022 10:27:31 a. m. , 20 , 19 
13/08/2022 10:27:31 a. m. , 20 , 20 
13/08/2022 10:27:31 a. m. , 20 , 21 
13/08/2022 10:27:31 a. m. , 28 , 21 
13/08/2022 10:27:31 a. m. , 28 , 20 
13/08/2022 10:27:31 a. m. , 28 , 20 
13/08/2022 10:27:31 a. m. , 28 , 20 
13/08/2022 10:27:31 a. m. , 28 , 20 
13/08/2022 10:27:32 a. m. , 28 , 19 
13/08/2022 10:27:32 a. m. , 28 , 20 
13/08/2022 10:27:32 a. m. , 28 , 19 
13/08/2022 10:27:32 a. m. , 28 , 19 
13/08/2022 10:27:32 a. m. , 28 , 19 
13/08/2022 10:27:32 a. m. , 28 , 19 
13/08/2022 10:27:32 a. m. , 28 , 19 
13/08/2022 10:27:32 a. m. , 28 , 19 
13/08/2022 10:27:32 a. m. , 28 , 19 
13/08/2022 10:27:32 a. m. , 28 , 19 
13/08/2022 10:27:32 a. m. , 28 , 19 
13/08/2022 10:27:32 a. m. , 28 , 19 
13/08/2022 10:27:32 a. m. , 28 , 20 
13/08/2022 10:27:32 a. m. , 28 , 20 
13/08/2022 10:27:32 a. m. , 28 , 19 
13/08/2022 10:27:32 a. m. , 28 , 19 
13/08/2022 10:27:32 a. m. , 28 , 19 
13/08/2022 10:27:32 a. m. , 28 , 20 
13/08/2022 10:27:32 a. m. , 28 , 20 
13/08/2022 10:27:32 a. m. , 28 , 20 
13/08/2022 10:27:33 a. m. , 28 , 20 
13/08/2022 10:27:33 a. m. , 28 , 21 
13/08/2022 10:27:33 a. m. , 28 , 20 
13/08/2022 10:27:33 a. m. , 28 , 20 
13/08/2022 10:27:33 a. m. , 28 , 20 
13/08/2022 10:27:33 a. m. , 28 , 20 
13/08/2022 10:27:33 a. m. , 28 , 21 
13/08/2022 10:27:33 a. m. , 28 , 21 
13/08/2022 10:27:33 a. m. , 28 , 21 
13/08/2022 10:27:33 a. m. , 28 , 21 
13/08/2022 10:27:33 a. m. , 28 , 21 
13/08/2022 10:27:33 a. m. , 28 , 20 
13/08/2022 10:27:33 a. m. , 28 , 20 
13/08/2022 10:27:33 a. m. , 28 , 20 
13/08/2022 10:27:33 a. m. , 28 , 20 
13/08/2022 10:27:33 a. m. , 28 , 20 
13/08/2022 10:27:33 a. m. , 28 , 20 
13/08/2022 10:27:33 a. m. , 28 , 20 
13/08/2022 10:27:33 a. m. , 28 , 20 
13/08/2022 10:27:33 a. m. , 28 , 20 
13/08/2022 10:27:34 a. m. , 28 , 21 
13/08/2022 10:27:34 a. m. , 28 , 20 
13/08/2022 10:27:34 a. m. , 28 , 20 
13/08/2022 10:27:34 a. m. , 28 , 20 
13/08/2022 10:27:34 a. m. , 28 , 20 
13/08/2022 10:27:34 a. m. , 28 , 20 
13/08/2022 10:27:34 a. m. , 28 , 21 
13/08/2022 10:27:34 a. m. , 28 , 21 
13/08/2022 10:27:34 a. m. , 28 , 20 
13/08/2022 10:27:34 a. m. , 28 , 21 
13/08/2022 10:27:34 a. m. , 28 , 20 
13/08/2022 10:27:34 a. m. , 28 , 20 
13/08/2022 10:27:34 a. m. , 28 , 20 
13/08/2022 10:27:34 a. m. , 28 , 20 
13/08/2022 10:27:34 a. m. , 28 , 20 
13/08/2022 10:27:34 a. m. , 28 , 20 
13/08/2022 10:27:34 a. m. , 28 , 20 
13/08/2022 10:27:34 a. m. , 28 , 20 
13/08/2022 10:27:34 a. m. , 28 , 21 
13/08/2022 10:27:34 a. m. , 28 , 20 
13/08/2022 10:27:35 a. m. , 28 , 20 
13/08/2022 10:27:35 a. m. , 28 , 21 
13/08/2022 10:27:35 a. m. , 28 , 20 
13/08/2022 10:27:35 a. m. , 28 , 20 
13/08/2022 10:27:35 a. m. , 28 , 21 
13/08/2022 10:27:35 a. m. , 28 , 21 
13/08/2022 10:27:35 a. m. , 28 , 20 
13/08/2022 10:27:35 a. m. , 28 , 20 
13/08/2022 10:27:35 a. m. , 28 , 20 
13/08/2022 10:27:35 a. m. , 28 , 21 
13/08/2022 10:27:35 a. m. , 28 , 22 
13/08/2022 10:27:35 a. m. , 28 , 22 
13/08/2022 10:27:35 a. m. , 28 , 22 
13/08/2022 10:27:35 a. m. , 28 , 23 
13/08/2022 10:27:35 a. m. , 28 , 24 
13/08/2022 10:27:35 a. m. , 28 , 24 
13/08/2022 10:27:35 a. m. , 28 , 25 
13/08/2022 10:27:35 a. m. , 28 , 25 
13/08/2022 10:27:35 a. m. , 28 , 25 
13/08/2022 10:27:35 a. m. , 28 , 25 
13/08/2022 10:27:36 a. m. , 28 , 26 
13/08/2022 10:27:36 a. m. , 28 , 26 
13/08/2022 10:27:36 a. m. , 28 , 26 
13/08/2022 10:27:36 a. m. , 28 , 25 
13/08/2022 10:27:36 a. m. , 28 , 26 
13/08/2022 10:27:36 a. m. , 28 , 26 
13/08/2022 10:27:36 a. m. , 28 , 25 
13/08/2022 10:27:36 a. m. , 28 , 26 
13/08/2022 10:27:36 a. m. , 28 , 26 
13/08/2022 10:27:36 a. m. , 28 , 26 
13/08/2022 10:27:36 a. m. , 28 , 26 
13/08/2022 10:27:36 a. m. , 28 , 26 
13/08/2022 10:27:36 a. m. , 28 , 27 
13/08/2022 10:27:36 a. m. , 28 , 27 
13/08/2022 10:27:36 a. m. , 28 , 28 
13/08/2022 10:27:36 a. m. , 28 , 28 
13/08/2022 10:27:36 a. m. , 28 , 29 
13/08/2022 10:27:36 a. m. , 28 , 28 
13/08/2022 10:27:36 a. m. , 28 , 29 
13/08/2022 10:27:36 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 28 
13/08/2022 10:27:37 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 29 
13/08/2022 10:27:37 a. m. , 28 , 29 
